Date;SP_CC_BDM_Index
03.05.22;3336,51
04.05.22;3558,93
05.05.22;3254,46
06.05.22;3229,67
09.05.22;2701,78
10.05.22;2752,37
11.05.22;2422,63
12.05.22;2311,9
13.05.22;2465,25
16.05.22;2434,01
17.05.22;2473,47
18.05.22;2392,63
19.05.22;2424,63
20.05.22;2383,91
23.05.22;2389,47
24.05.22;2390,17
25.05.22;2395,82
26.05.22;2314,73
27.05.22;2253,12
30.05.22;2427,78
31.05.22;2485,22
01.06.22;2354,45
02.06.22;2367,12
03.06.22;2294,13
06.06.22;2429
07.06.22;2403
08.06.22;2338,02
09.06.22;2328,77
10.06.22;2224,79
13.06.22;1744,36
14.06.22;1694,57
15.06.22;1671,8
16.06.22;1600,73
17.06.22;1584,31
20.06.22;1586,57
21.06.22;1644,25
22.06.22;1586,84
23.06.22;1655,08
24.06.22;1724,55
27.06.22;1682,45
28.06.22;1630,95
29.06.22;1609,4
30.06.22;1504,09
01.07.22;1547,22
04.07.22;1594,63
05.07.22;1629,38
06.07.22;1633,51
07.07.22;1746,46
08.07.22;1736,98
11.07.22;1632,7
12.07.22;1535,01
13.07.22;1560,82
14.07.22;1659,17
15.07.22;1716,13
18.07.22;1818,62
19.07.22;1954,5
20.07.22;1950,36
21.07.22;1938,43
22.07.22;1883,52
25.07.22;1827,66
26.07.22;1727,22
27.07.22;1916,27
28.07.22;2028,53
29.07.22;2044,99
01.08.22;1963,49
02.08.22;1965,86
03.08.22;2010,91
04.08.22;1940,81
05.08.22;2004,52
08.08.22;2103,28
09.08.22;2016,83
10.08.22;2100,51
11.08.22;2154,44
12.08.22;2166,46
15.08.22;2136,27
16.08.22;2127,63
17.08.22;2071,49
18.08.22;2076,92
19.08.22;1890,82
22.08.22;1833,97
23.08.22;1893,3
24.08.22;1915,06
25.08.22;1919,91
26.08.22;1805,08
29.08.22;1766,45
30.08.22;1762,33
31.08.22;1788,02
01.09.22;1764,77
02.09.22;1766,84
05.09.22;1771,81
06.09.22;1711,48
07.09.22;1726,43
08.09.22;1781,98
09.09.22;1904,18
12.09.22;1961,44
13.09.22;1802,49
14.09.22;1782,99
15.09.22;1738,25
16.09.22;1708,25
19.09.22;1675,75
20.09.22;1642,95
21.09.22;1635,27
22.09.22;1657,15
23.09.22;1623,99
26.09.22;1654,41
27.09.22;1641,87
28.09.22;1670,78
29.09.22;1664,13
30.09.22;1671,06
03.10.22;1665,94
04.10.22;1718,87
05.10.22;1708,96
06.10.22;1704,87
07.10.22;1664,41
10.10.22;1642,11
11.10.22;1610,43
12.10.22;1620,9
13.10.22;1625,46
14.10.22;1617,69
17.10.22;1651,64
18.10.22;1625,92
19.10.22;1623,5
20.10.22;1600,12
21.10.22;1613,78
24.10.22;1639,79
25.10.22;1744,45
26.10.22;1788,2
27.10.22;1782,13
28.10.22;1786,87
31.10.22;1790,72
01.11.22;1794,73
02.11.22;1764,7
03.11.22;1784,68
04.11.22;1879,54
07.11.22;1842,1
08.11.22;1576,76
09.11.22;1431,61
10.11.22;1564,13
11.11.22;1444,69
14.11.22;1402,22
15.11.22;1449,82
16.11.22;1418,96
17.11.22;1420,22
18.11.22;1422,45
21.11.22;1331,38
22.11.22;1362,45
23.11.22;1421,13
24.11.22;1426,18
25.11.22;1424,52
28.11.22;1399,41
29.11.22;1427,91
30.11.22;1483,88
01.12.22;1465,02
02.12.22;1480,46
05.12.22;1462,34
06.12.22;1462,24
07.12.22;1439,8
08.12.22;1477,4
09.12.22;1465,6
12.12.22;1456
13.12.22;1501,12
14.12.22;1496,89
15.12.22;1464,25
16.12.22;1403,87
19.12.22;1362,87
20.12.22;1390,82
21.12.22;1381,92
22.12.22;1383,82
23.12.22;1386,63
26.12.22;1387,34
27.12.22;1375,44
28.12.22;1361,7
29.12.22;1358,11
30.12.22;1358,74
02.01.23;1385,4
03.01.23;1378,69
04.01.23;1405,51
05.01.23;1410,75
06.01.23;1415,47
09.01.23;1469,89
10.01.23;1494,91
11.01.23;1496,87
12.01.23;1603
13.01.23;1626,79
16.01.23;1778,7
17.01.23;1786,3
18.01.23;1714,5
19.01.23;1748,74
20.01.23;1845,06
23.01.23;1891,03
24.01.23;1884,5
25.01.23;1866,6
26.01.23;1890,62
27.01.23;1894,56
30.01.23;1848,27
31.01.23;1888,17
01.02.23;1930,75
02.02.23;1976,53
03.02.23;1945,4
06.02.23;1928,62
07.02.23;1953,97
08.02.23;1922,58
09.02.23;1843,52
10.02.23;1815,4
13.02.23;1786,3
14.02.23;1849,34
15.02.23;1987,86
16.02.23;2012,9
17.02.23;2045,56
20.02.23;2054,53
21.02.23;2018,53
22.02.23;1963
23.02.23;1985,34
24.02.23;1922,92
27.02.23;1927,16
28.02.23;1923,14
01.03.23;1937,74
02.03.23;1932,41
03.03.23;1837,31
06.03.23;1831,74
07.03.23;1805,83
08.03.23;1805,73
09.03.23;1645,39
10.03.23;1646,01
13.03.23;1956,28
14.03.23;2014,83
15.03.23;1936,03
16.03.23;1985,45
17.03.23;2097,16
20.03.23;2132,54
21.03.23;2166,78
22.03.23;2055,2
23.03.23;2177,27
24.03.23;2122,11
27.03.23;2045,87
28.03.23;2102,4
29.03.23;2163,63
30.03.23;2129,04
31.03.23;2172,36
03.04.23;2149,66
04.04.23;2170,9
05.04.23;2186,63
06.04.23;2163,98
07.04.23;2150,54
10.04.23;2219,49
11.04.23;2271,59
12.04.23;2252,29
13.04.23;2319,93
14.04.23;2351,09
17.04.23;2321,38
18.04.23;2359,47
19.04.23;2263,27
20.04.23;2181,17
21.04.23;2107,12
24.04.23;2114,64
25.04.23;2124,01
26.04.23;2130,29
27.04.23;2249,02
28.04.23;2218,22
01.05.23;2119,39
02.05.23;2177,33
03.05.23;2155,43
04.05.23;2184,17
05.05.23;2250,54
