Date;SP_CC_LargeCap_Index
18.05.22;1367,54
19.05.22;1386,67
20.05.22;1362,93
23.05.22;1363,96
24.05.22;1365,47
25.05.22;1368,79
26.05.22;1323,44
27.05.22;1288,5
30.05.22;1387,26
31.05.22;1420
01.06.22;1344,7
02.06.22;1351,87
03.06.22;1309,9
06.06.22;1388,24
07.06.22;1373,18
08.06.22;1334,97
09.06.22;1329,76
10.06.22;1270,62
13.06.22;995,33
14.06.22;965,83
15.06.22;952,69
16.06.22;911,5
17.06.22;901,45
20.06.22;899,46
21.06.22;931,37
22.06.22;897,31
23.06.22;936,55
24.06.22;974,91
27.06.22;951,38
28.06.22;922,73
29.06.22;909,81
30.06.22;849,63
01.07.22;873,61
04.07.22;901,27
05.07.22;922,43
06.07.22;924,06
07.07.22;989,45
08.07.22;985,25
11.07.22;924,84
12.07.22;868,82
13.07.22;883,34
14.07.22;940,41
15.07.22;973,28
18.07.22;1032,5
19.07.22;1110,27
20.07.22;1108,65
21.07.22;1102,19
22.07.22;1070,14
25.07.22;1038,48
26.07.22;979,95
27.07.22;1088,57
28.07.22;1152,43
29.07.22;1161,82
01.08.22;1112,23
02.08.22;1114,92
03.08.22;1139,48
04.08.22;1099,06
05.08.22;1135,02
08.08.22;1192
09.08.22;1142,15
10.08.22;1188,82
11.08.22;1220,34
12.08.22;1225,85
15.08.22;1208,97
16.08.22;1205,24
17.08.22;1172,71
18.08.22;1176,72
19.08.22;1072,63
22.08.22;1039,96
23.08.22;1072,86
24.08.22;1084,75
25.08.22;1087,81
26.08.22;1023,04
29.08.22;1000,99
30.08.22;999,02
31.08.22;1013,22
01.09.22;999,21
02.09.22;1000,4
05.09.22;1002,78
06.09.22;968,71
07.09.22;976,2
08.09.22;1007,35
09.09.22;1079,7
12.09.22;1114,08
13.09.22;1021,93
14.09.22;1011,5
15.09.22;986,03
16.09.22;968,09
19.09.22;950,84
20.09.22;932,27
21.09.22;928,07
22.09.22;940,66
23.09.22;921,73
26.09.22;939,75
27.09.22;932,51
28.09.22;949,19
29.09.22;945,54
30.09.22;948,98
03.10.22;946,57
04.10.22;977,22
05.10.22;971,53
06.10.22;969,57
07.10.22;945,94
10.10.22;932,76
11.10.22;915,58
12.10.22;921,79
13.10.22;925,01
14.10.22;920,12
17.10.22;939,06
18.10.22;924,31
19.10.22;923,54
20.10.22;910,56
21.10.22;918,87
24.10.22;932,45
25.10.22;993,69
26.10.22;1018,37
27.10.22;1014,9
28.10.22;1017,48
31.10.22;1020,37
01.11.22;1023,06
02.11.22;1005,66
03.11.22;1016,33
04.11.22;1071,5
07.11.22;1052,03
08.11.22;900,15
09.11.22;818,68
10.11.22;893,97
11.11.22;826,01
14.11.22;801,11
15.11.22;828,06
16.11.22;810,25
17.11.22;810,93
18.11.22;811,96
21.11.22;759,79
22.11.22;778,07
23.11.22;811,78
24.11.22;814,73
25.11.22;814,49
28.11.22;799,65
29.11.22;816,24
30.11.22;848,76
01.12.22;837,26
02.12.22;845,55
05.12.22;834,99
06.12.22;835,78
07.12.22;823,04
08.12.22;844,77
09.12.22;837,52
12.12.22;832,99
13.12.22;859,38
14.12.22;856,98
15.12.22;838,83
16.12.22;804,75
19.12.22;782,65
20.12.22;799
21.12.22;794,14
22.12.22;795,24
23.12.22;796,87
26.12.22;797,45
27.12.22;790,88
28.12.22;783,28
29.12.22;781,91
30.12.22;782,41
02.01.23;797,29
03.01.23;793,52
04.01.23;808,87
05.01.23;811,75
06.01.23;814,62
09.01.23;844,49
10.01.23;858,63
11.01.23;860,11
12.01.23;922,36
13.01.23;935,16
16.01.23;1022,38
17.01.23;1026,43
18.01.23;986,52
19.01.23;1005,87
20.01.23;1061,1
23.01.23;1086,6
24.01.23;1082,14
25.01.23;1072,18
26.01.23;1085,16
27.01.23;1085,99
30.01.23;1060,61
31.01.23;1082,57
01.02.23;1107,06
02.02.23;1132,25
03.02.23;1113,09
06.02.23;1101,96
07.02.23;1113,76
08.02.23;1097,08
09.02.23;1053,1
10.02.23;1036,62
13.02.23;1020,14
14.02.23;1055,32
15.02.23;1134,86
16.02.23;1149,98
17.02.23;1168,44
20.02.23;1170,66
21.02.23;1150,18
22.02.23;1118,54
23.02.23;1130,44
24.02.23;1095,57
27.02.23;1098,27
28.02.23;1096,01
01.03.23;1103,44
02.03.23;1101,95
03.03.23;1048,45
06.03.23;1046,29
07.03.23;1032,17
08.03.23;1034,09
09.03.23;942,07
10.03.23;941,94
13.03.23;1122,08
14.03.23;1154,49
15.03.23;1111,34
16.03.23;1139,67
17.03.23;1204,26
20.03.23;1226,7
21.03.23;1246,77
22.03.23;1183,01
23.03.23;1254,09
24.03.23;1222,26
27.03.23;1179,12
28.03.23;1211,39
29.03.23;1246,04
30.03.23;1226,32
31.03.23;1251,31
03.04.23;1238,22
04.04.23;1250,08
05.04.23;1258,98
06.04.23;1245,34
07.04.23;1238,13
10.04.23;1278,62
11.04.23;1309,7
12.04.23;1298,56
13.04.23;1337,42
14.04.23;1354,44
17.04.23;1335,96
18.04.23;1357,4
19.04.23;1302,99
20.04.23;1256,41
21.04.23;1214,1
24.04.23;1218,55
25.04.23;1224,97
26.04.23;1228,4
27.04.23;1297,74
28.04.23;1280,16
01.05.23;1222,99
02.05.23;1257,13
03.05.23;1244,65
04.05.23;1261,75
05.05.23;1301,19
