Date;SP_ETH_DRRC_40_Index
23.03.22;2119,29
24.03.22;2147,32
25.03.22;2149
28.03.22;2240,09
29.03.22;2259,74
30.03.22;2234,37
31.03.22;2236,37
01.04.22;2250,64
04.04.22;2259,18
05.04.22;2260,75
06.04.22;2194,17
07.04.22;2171,36
08.04.22;2206,49
11.04.22;2111,07
12.04.22;2112,13
13.04.22;2128,72
14.04.22;2117,85
19.04.22;2143,04
20.04.22;2137,94
21.04.22;2155,19
22.04.22;2092,46
25.04.22;2056,38
26.04.22;2064,94
27.04.22;2045,83
28.04.22;2058,85
29.04.22;2051,7
02.05.22;2040,49
03.05.22;2038,25
04.05.22;2043,88
05.05.22;2041,22
06.05.22;1993,76
09.05.22;1882,06
10.05.22;1872,71
11.05.22;1868,99
12.05.22;1750,34
13.05.22;1790,11
16.05.22;1743,74
17.05.22;1764,07
18.05.22;1735,51
19.05.22;1737,08
20.05.22;1739,55
23.05.22;1764,72
24.05.22;1721,64
25.05.22;1733,67
27.05.22;1661,59
31.05.22;1730,46
01.06.22;1711,8
02.06.22;1674,18
03.06.22;1661,04
07.06.22;1667,24
08.06.22;1672,32
09.06.22;1669,28
10.06.22;1650,59
13.06.22;1455,63
14.06.22;1466,52
15.06.22;1432,68
16.06.22;1430,78
17.06.22;1423,98
21.06.22;1455,18
22.06.22;1433,97
23.06.22;1434,41
24.06.22;1460,62
27.06.22;1457,36
28.06.22;1460,9
29.06.22;1435,48
30.06.22;1409,59
01.07.22;1418,47
05.07.22;1428,92
06.07.22;1442,13
07.07.22;1466,67
08.07.22;1467,66
11.07.22;1442,01
12.07.22;1423,74
13.07.22;1420,93
14.07.22;1429,86
15.07.22;1489,81
18.07.22;1607,29
19.07.22;1635,75
20.07.22;1662,25
21.07.22;1613,61
22.07.22;1664,89
25.07.22;1624,87
26.07.22;1564,48
27.07.22;1609,66
28.07.22;1683,18
29.07.22;1716
02.08.22;1669,9
03.08.22;1683,81
04.08.22;1664,77
05.08.22;1701,61
08.08.22;1747,49
09.08.22;1697,38
10.08.22;1770,57
11.08.22;1796,83
12.08.22;1787,28
15.08.22;1796,38
16.08.22;1783,46
17.08.22;1760,14
18.08.22;1777,33
19.08.22;1700,08
22.08.22;1640,85
23.08.22;1673,05
24.08.22;1680,49
25.08.22;1708,09
26.08.22;1673,75
29.08.22;1617
30.08.22;1623,22
31.08.22;1642,98
01.09.22;1620,75
02.09.22;1675,52
06.09.22;1687,95
07.09.22;1632,1
08.09.22;1677,76
09.09.22;1715,52
12.09.22;1719,65
13.09.22;1653,05
14.09.22;1658,67
15.09.22;1607,64
16.09.22;1587,78
19.09.22;1545,78
20.09.22;1547,92
21.09.22;1540,29
22.09.22;1505,08
23.09.22;1513,15
26.09.22;1534,07
27.09.22;1560,72
28.09.22;1532,08
29.09.22;1529,55
30.09.22;1547,62
03.10.22;1529,25
04.10.22;1543,7
05.10.22;1529,18
06.10.22;1553,09
07.10.22;1537,4
10.10.22;1520
11.10.22;1507,21
12.10.22;1514,59
13.10.22;1475,97
14.10.22;1526,93
17.10.22;1529,73
18.10.22;1520,21
19.10.22;1514,16
20.10.22;1519,18
21.10.22;1505,48
24.10.22;1533,59
25.10.22;1558,27
26.10.22;1658,25
27.10.22;1643,77
28.10.22;1636,07
31.10.22;1654,96
01.11.22;1657,09
02.11.22;1648,96
03.11.22;1640,63
04.11.22;1683,61
07.11.22;1666,26
08.11.22;1598,94
09.11.22;1443,06
10.11.22;1524,67
11.11.22;1499,41
14.11.22;1493,52
15.11.22;1501,56
16.11.22;1472,1
17.11.22;1472,48
18.11.22;1479,8
21.11.22;1446,53
22.11.22;1448,6
23.11.22;1459,07
25.11.22;1470,85
28.11.22;1460
29.11.22;1478,38
30.11.22;1502,29
01.12.22;1504,03
02.12.22;1507,07
05.12.22;1501,77
06.12.22;1496,7
07.12.22;1485,46
08.12.22;1494,2
09.12.22;1509,21
12.12.22;1493,78
13.12.22;1533,9
14.12.22;1541,91
15.12.22;1504,67
16.12.22;1468,34
19.12.22;1455,01
20.12.22;1475,44
21.12.22;1474,55
22.12.22;1458,53
23.12.22;1476,22
27.12.22;1471,57
28.12.22;1459,23
29.12.22;1465,43
30.12.22;1462,15
03.01.23;1471,2
04.01.23;1495,18
05.01.23;1490,51
06.01.23;1499,42
09.01.23;1547,99
10.01.23;1547,02
11.01.23;1539,45
12.01.23;1581,37
13.01.23;1605,54
17.01.23;1704,99
18.01.23;1690,63
19.01.23;1679,11
20.01.23;1699,69
23.01.23;1737,87
24.01.23;1737,33
25.01.23;1686,26
26.01.23;1717,14
27.01.23;1706,63
30.01.23;1712,87
31.01.23;1715,47
01.02.23;1706,17
02.02.23;1774,99
03.02.23;1765,54
06.02.23;1754,66
07.02.23;1742,83
08.02.23;1757,58
09.02.23;1743,59
10.02.23;1670,15
13.02.23;1636,29
14.02.23;1685,9
15.02.23;1711,01
16.02.23;1816,01
17.02.23;1778,55
21.02.23;1777,42
22.02.23;1734,59
23.02.23;1765,46
24.02.23;1726,58
27.02.23;1756,21
28.02.23;1753,84
01.03.23;1765,76
02.03.23;1744,08
03.03.23;1698,93
06.03.23;1706,93
07.03.23;1694,12
08.03.23;1693,71
09.03.23;1674,19
10.03.23;1589,45
13.03.23;1776,01
14.03.23;1850,42
15.03.23;1781,87
16.03.23;1795,91
17.03.23;1822,03
20.03.23;1845,76
21.03.23;1870,04
22.03.23;1865,88
23.03.23;1881,6
24.03.23;1845,47
27.03.23;1821,46
28.03.23;1831
29.03.23;1858,5
30.03.23;1857,82
31.03.23;1878,01
03.04.23;1852,15
04.04.23;1893,96
05.04.23;1913,9
06.04.23;1896,28
11.04.23;1921,43
12.04.23;1923,65
13.04.23;1975,39
14.04.23;2030,29
17.04.23;2019,9
18.04.23;2031,71
19.04.23;1970,64
20.04.23;1953,82
21.04.23;1916,89
24.04.23;1885,74
25.04.23;1859,56
26.04.23;1939,42
27.04.23;1903,25
28.04.23;1905,05
02.05.23;1882,74
03.05.23;1880,32
04.05.23;1903,32
05.05.23;1939,37
