Date;SP_CC_BDM_Index_MegaCap
02.03.22;4621,28
03.03.22;4474,83
04.03.22;4260,63
07.03.22;4019,66
08.03.22;4104,26
09.03.22;4357,56
10.03.22;4277,53
11.03.22;4115,07
14.03.22;4057,59
15.03.22;4155,12
16.03.22;4272,62
17.03.22;4348,55
18.03.22;4447,9
21.03.22;4516,45
22.03.22;4607,43
23.03.22;4697,77
24.03.22;4924,25
25.03.22;4838,91
28.03.22;5364,89
29.03.22;5343,65
30.03.22;5434,2
31.03.22;5275,35
01.04.22;5492,04
04.04.22;5427,6
05.04.22;5413,96
06.04.22;5000,65
07.04.22;4978,15
08.04.22;4884,01
11.04.22;4418,66
12.04.22;4392,79
13.04.22;4591,79
14.04.22;4459,51
15.04.22;4543,47
18.04.22;4511,01
19.04.22;4652,6
20.04.22;4611,54
21.04.22;4592,95
22.04.22;4488,44
25.04.22;4418,33
26.04.22;4170,73
27.04.22;4207,2
28.04.22;4280,81
29.04.22;4087,95
02.05.22;3933,78
03.05.22;3884,25
04.05.22;4211,21
05.05.22;3845,36
06.05.22;3843,89
09.05.22;3045,9
10.05.22;3091,82
11.05.22;2367,26
12.05.22;2240,24
13.05.22;2472,22
16.05.22;2494,39
17.05.22;2517,51
18.05.22;2409,45
19.05.22;2402,52
20.05.22;2381,3
23.05.22;2425,46
24.05.22;2395,54
25.05.22;2393,02
26.05.22;2238,78
27.05.22;2157,59
30.05.22;2376,34
31.05.22;2419,92
01.06.22;2277,76
02.06.22;2294,83
03.06.22;2206,63
06.06.22;2294,46
07.06.22;2279,93
08.06.22;2239,78
09.06.22;2232,25
10.06.22;2119,03
13.06.22;1673,95
14.06.22;1666,8
15.06.22;1714,58
16.06.22;1640,88
17.06.22;1651,54
20.06.22;1709,42
21.06.22;1779,61
22.06.22;1739,39
23.06.22;1815,45
24.06.22;1920,96
27.06.22;1858,11
28.06.22;1801,29
29.06.22;1760,93
30.06.22;1668,87
01.07.22;1709,97
04.07.22;1764,07
05.07.22;1778,02
06.07.22;1799,1
07.07.22;1887,81
08.07.22;1864,16
11.07.22;1779,27
12.07.22;1687,87
13.07.22;1708,6
14.07.22;1810,5
15.07.22;1860,98
18.07.22;1968,58
19.07.22;2107,19
20.07.22;2059,38
21.07.22;2059,83
22.07.22;2002,8
25.07.22;1933,78
26.07.22;1838,68
27.07.22;2033,2
28.07.22;2159,3
29.07.22;2207,13
01.08.22;2154,19
02.08.22;2149,59
03.08.22;2222,3
04.08.22;2186,07
05.08.22;2257,38
08.08.22;2370
09.08.22;2277,73
10.08.22;2370,76
11.08.22;2397,99
12.08.22;2423,49
15.08.22;2380,48
16.08.22;2363
17.08.22;2297,58
18.08.22;2271,67
19.08.22;2058,15
22.08.22;2023,14
23.08.22;2089,7
24.08.22;2114,18
25.08.22;2120,5
26.08.22;1986,01
29.08.22;1955,89
30.08.22;1951,56
31.08.22;1972,51
01.09.22;1951,89
02.09.22;1956,45
05.09.22;1984,3
06.09.22;1905,41
07.09.22;1941,09
08.09.22;2016,56
09.09.22;2095,16
12.09.22;2123,08
13.09.22;1987,05
14.09.22;1971,23
15.09.22;1934,01
16.09.22;1917,64
19.09.22;1875,44
20.09.22;1845,37
21.09.22;1842,42
22.09.22;1879,21
23.09.22;1862,8
26.09.22;1877,17
27.09.22;1855,52
28.09.22;1880,93
29.09.22;1879,33
30.09.22;1889,09
03.10.22;1879,06
04.10.22;1932,83
05.10.22;1916,61
06.10.22;1910,06
07.10.22;1876,39
10.10.22;1852,4
11.10.22;1791,46
12.10.22;1793,17
13.10.22;1782,25
14.10.22;1774,17
17.10.22;1818,75
18.10.22;1795,1
19.10.22;1787,64
20.10.22;1738,49
21.10.22;1750,2
24.10.22;1782,89
25.10.22;1880,88
26.10.22;1896,59
27.10.22;1898,45
28.10.22;1924,76
31.10.22;1973,74
01.11.22;1963,39
02.11.22;1921,5
03.11.22;1987,43
04.11.22;2107,69
07.11.22;2061,37
08.11.22;1763,7
09.11.22;1557,49
10.11.22;1716,96
11.11.22;1588,93
14.11.22;1507,61
15.11.22;1557,01
16.11.22;1523,29
17.11.22;1519,04
18.11.22;1531,36
21.11.22;1425,68
22.11.22;1466,16
23.11.22;1563,34
24.11.22;1567,23
25.11.22;1564,7
28.11.22;1536,55
29.11.22;1558,44
30.11.22;1599,7
01.12.22;1581,12
02.12.22;1602,01
05.12.22;1582,98
06.12.22;1577,63
07.12.22;1540,2
08.12.22;1572,96
09.12.22;1562,67
12.12.22;1517,59
13.12.22;1537,38
14.12.22;1527,33
15.12.22;1496,17
16.12.22;1421,56
19.12.22;1340,12
20.12.22;1366,31
21.12.22;1348,7
22.12.22;1348,54
23.12.22;1352,14
26.12.22;1352,58
27.12.22;1344,45
28.12.22;1318,92
29.12.22;1303,06
30.12.22;1308,95
02.01.23;1362,58
03.01.23;1355,4
04.01.23;1392,87
05.01.23;1401,96
06.01.23;1401,51
09.01.23;1499,52
10.01.23;1531,63
11.01.23;1528,16
12.01.23;1598,18
13.01.23;1627,81
16.01.23;1754,55
17.01.23;1766,71
18.01.23;1666,89
19.01.23;1700,64
20.01.23;1790,81
23.01.23;1854,88
24.01.23;1851,48
25.01.23;1830,48
26.01.23;1865,87
27.01.23;1890,1
30.01.23;1827,52
31.01.23;1881,39
01.02.23;1920,44
02.02.23;1996,2
03.02.23;1990,22
06.02.23;1987,32
07.02.23;2034,74
08.02.23;1996,89
09.02.23;1895,76
10.02.23;1880,49
13.02.23;1817,84
14.02.23;1895,37
15.02.23;2011,07
16.02.23;2019,98
17.02.23;2076,07
20.02.23;2121,31
21.02.23;2072,66
22.02.23;2019,59
23.02.23;2046,87
24.02.23;1968,58
27.02.23;1956,57
28.02.23;1943,99
01.03.23;1960,86
02.03.23;1931,62
03.03.23;1842,36
06.03.23;1812,69
07.03.23;1774,55
08.03.23;1755,97
09.03.23;1609,3
10.03.23;1630,74
13.03.23;1839,98
14.03.23;1899,59
15.03.23;1784,75
16.03.23;1846,24
17.03.23;1908
20.03.23;1876,76
21.03.23;1911,8
22.03.23;1802,93
23.03.23;1894,06
24.03.23;1835,58
27.03.23;1747,57
28.03.23;1808,54
29.03.23;1858,6
30.03.23;1824,69
31.03.23;1865,71
03.04.23;1849,86
04.04.23;1862,88
05.04.23;1873,9
06.04.23;1860,9
07.04.23;1843,41
10.04.23;1868,1
11.04.23;1905,88
12.04.23;1881,91
13.04.23;1939,11
14.04.23;1982,12
17.04.23;2018,09
18.04.23;2042,46
19.04.23;1935,97
20.04.23;1860,99
21.04.23;1798,03
24.04.23;1818,25
25.04.23;1810,88
26.04.23;1798,85
27.04.23;1868,88
28.04.23;1839,06
01.05.23;1783,84
02.05.23;1807,55
03.05.23;1786,47
04.05.23;1794,69
05.05.23;1823,39
