Date;SP_BTC_DRRC_40_Index
04.03.20;1627,86
05.03.20;1680,6
06.03.20;1670,51
09.03.20;1494,75
10.03.20;1538,7
11.03.20;1513,01
12.03.20;1335,46
13.03.20;1268
16.03.20;1228,13
17.03.20;1252,74
18.03.20;1257,95
19.03.20;1299,42
20.03.20;1360,74
23.03.20;1329,9
24.03.20;1362,89
25.03.20;1361,93
26.03.20;1359,16
27.03.20;1360,66
30.03.20;1338,37
31.03.20;1348,14
01.04.20;1331,87
02.04.20;1373,81
03.04.20;1374,2
06.04.20;1398,9
07.04.20;1412,35
08.04.20;1411,36
09.04.20;1416,09
14.04.20;1382,42
15.04.20;1368,34
16.04.20;1392,2
17.04.20;1392,77
20.04.20;1396,58
21.04.20;1374,21
22.04.20;1398,85
23.04.20;1437,73
24.04.20;1433,79
27.04.20;1448,85
28.04.20;1449,98
29.04.20;1509,04
30.04.20;1549,65
04.05.20;1546,12
05.05.20;1554,35
06.05.20;1585,39
07.05.20;1608,66
08.05.20;1648,97
11.05.20;1552,87
12.05.20;1554,5
13.05.20;1572,25
14.05.20;1626,06
15.05.20;1613,19
18.05.20;1625,87
19.05.20;1625,15
20.05.20;1631,04
22.05.20;1575,74
26.05.20;1547,91
27.05.20;1577,67
28.05.20;1605,15
29.05.20;1602,86
02.06.20;1615,04
03.06.20;1615,06
04.06.20;1629,59
05.06.20;1623,9
08.06.20;1622,52
09.06.20;1627
10.06.20;1630,35
11.06.20;1616,4
12.06.20;1599,45
15.06.20;1579,37
16.06.20;1601,01
17.06.20;1598,29
18.06.20;1600,28
19.06.20;1594,24
22.06.20;1603,56
23.06.20;1620,06
24.06.20;1587,12
25.06.20;1583,19
26.06.20;1564,95
29.06.20;1562,5
30.06.20;1576,18
01.07.20;1580,88
02.07.20;1577,62
06.07.20;1584,37
07.07.20;1584,22
08.07.20;1603,6
09.07.20;1588,94
10.07.20;1576,62
13.07.20;1589,22
14.07.20;1577,82
15.07.20;1581,46
16.07.20;1563,85
17.07.20;1569,48
20.07.20;1572,54
21.07.20;1599,74
22.07.20;1594,65
23.07.20;1615,32
24.07.20;1620,89
27.07.20;1734,7
28.07.20;1842,89
29.07.20;1831,71
30.07.20;1814,6
31.07.20;1850,9
03.08.20;1855,9
04.08.20;1843,95
05.08.20;1894,79
06.08.20;1916,28
07.08.20;1895,65
10.08.20;1927,92
11.08.20;1887,6
12.08.20;1890,28
13.08.20;1882,41
14.08.20;1904,68
17.08.20;1960,25
18.08.20;1928,93
19.08.20;1903,79
20.08.20;1916,36
21.08.20;1901,59
24.08.20;1900,19
25.08.20;1855,18
26.08.20;1861,88
27.08.20;1844,56
28.08.20;1862,92
31.08.20;1901,78
01.09.20;1924,25
02.09.20;1835,14
03.09.20;1782,18
04.09.20;1720,49
08.09.20;1681,56
09.09.20;1699,95
10.09.20;1717,42
11.09.20;1707,29
14.09.20;1753,29
15.09.20;1770,41
16.09.20;1787,67
17.09.20;1780,51
18.09.20;1795,06
21.09.20;1722,4
22.09.20;1726,61
23.09.20;1732,7
24.09.20;1722,04
25.09.20;1755,42
28.09.20;1792,85
29.09.20;1777,32
30.09.20;1775,01
01.10.20;1792,81
02.10.20;1740,2
05.10.20;1771,74
06.10.20;1763,07
07.10.20;1756,71
08.10.20;1801
09.10.20;1825,25
12.10.20;1887,68
13.10.20;1874,78
14.10.20;1875,26
15.10.20;1875,47
16.10.20;1866,49
19.10.20;1917,54
20.10.20;1958,44
21.10.20;2085,66
22.10.20;2116,25
23.10.20;2116,49
26.10.20;2153,94
27.10.20;2188,34
28.10.20;2136,73
29.10.20;2193,4
30.10.20;2182,45
02.11.20;2204,26
03.11.20;2237,09
04.11.20;2268,91
05.11.20;2452,66
06.11.20;2501,49
09.11.20;2436,91
10.11.20;2464,33
11.11.20;2543,28
12.11.20;2615,45
13.11.20;2609,79
16.11.20;2663,3
17.11.20;2801,98
18.11.20;2886,06
19.11.20;2912,17
20.11.20;3009,7
23.11.20;2945,86
24.11.20;3118,55
25.11.20;3079,28
27.11.20;2736,14
30.11.20;3097,58
01.12.20;3097,63
02.12.20;3071,63
03.12.20;3116,3
04.12.20;3076,16
07.12.20;3093,92
08.12.20;3065,27
09.12.20;3033,84
10.12.20;3019,2
11.12.20;3017,61
14.12.20;3092
15.12.20;3110,66
16.12.20;3221,47
17.12.20;3453,06
18.12.20;3383,45
21.12.20;3431,52
22.12.20;3450,44
23.12.20;3459,44
28.12.20;3756,37
29.12.20;3730,41
30.12.20;3825,27
04.01.21;4043,74
05.01.21;4067,67
06.01.21;4218,79
07.01.21;4480,39
08.01.21;4596,09
11.01.21;4027,34
12.01.21;4168,32
13.01.21;4196,49
14.01.21;4364,42
15.01.21;4226,98
19.01.21;4289,33
20.01.21;4180,96
21.01.21;4083,07
22.01.21;4122,59
25.01.21;4189,53
26.01.21;4097,31
27.01.21;4049,98
28.01.21;4104,89
29.01.21;4283,44
01.02.21;4144,73
02.02.21;4199,82
03.02.21;4274,19
04.02.21;4264,46
05.02.21;4311,72
08.02.21;4511,7
09.02.21;4616,76
10.02.21;4530,86
11.02.21;4657,15
12.02.21;4626,35
16.02.21;4690,42
17.02.21;4765,26
18.02.21;4778,09
19.02.21;4859,18
22.02.21;4838,04
23.02.21;4677,52
24.02.21;4719,73
25.02.21;4754,31
26.02.21;4643,22
01.03.21;4701,39
02.03.21;4680,63
03.03.21;4752,71
04.03.21;4704,75
05.03.21;4651,64
08.03.21;4771,27
09.03.21;4883,14
10.03.21;4966,85
11.03.21;4966,58
12.03.21;4988,89
15.03.21;4958,89
16.03.21;4939,24
17.03.21;4899,26
18.03.21;5021,36
19.03.21;5053,94
22.03.21;4989,99
23.03.21;4921,76
24.03.21;4971,63
25.03.21;4778,51
26.03.21;4858,56
29.03.21;5032,48
30.03.21;5059,1
31.03.21;5048,98
01.04.21;5063,86
06.04.21;5024,07
07.04.21;4977,91
08.04.21;5015,34
09.04.21;5039,26
12.04.21;5095,6
13.04.21;5210,98
14.04.21;5210,96
15.04.21;5200,55
16.04.21;5150,11
19.04.21;4911,39
20.04.21;4907,79
21.04.21;4940,45
22.04.21;4883,15
23.04.21;4683,36
26.04.21;4836,63
27.04.21;4893,54
28.04.21;4873,11
29.04.21;4840,25
30.04.21;4931,89
03.05.21;5004,86
04.05.21;4885,4
05.05.21;4973,88
06.05.21;4980,95
07.05.21;4980,58
10.05.21;4971,01
11.05.21;4921,74
12.05.21;4937,69
14.05.21;4729,61
17.05.21;4469,83
18.05.21;4421,3
19.05.21;4206,99
20.05.21;4352,86
21.05.21;4208,68
25.05.21;4198,34
26.05.21;4257,03
27.05.21;4293,56
28.05.21;4154,96
01.06.21;4155,18
02.06.21;4204,75
03.06.21;4235,55
04.06.21;4159,75
07.06.21;4131,94
08.06.21;3959,88
09.06.21;4075,56
10.06.21;4171,04
11.06.21;4180,1
14.06.21;4312,89
15.06.21;4290,63
16.06.21;4244,29
17.06.21;4246,54
18.06.21;4157,02
21.06.21;4005,25
22.06.21;3912,39
23.06.21;4053,04
24.06.21;4052,17
25.06.21;3995,01
28.06.21;4064,9
29.06.21;4150,33
30.06.21;4076,01
01.07.21;4014,16
02.07.21;4034,38
06.07.21;4055,96
07.07.21;4077,03
08.07.21;3994,36
09.07.21;4028,89
12.07.21;4022,75
13.07.21;3985,16
14.07.21;3998,88
15.07.21;3950,15
16.07.21;3954,04
19.07.21;3906,83
20.07.21;3842,51
21.07.21;3969,1
22.07.21;3995,78
23.07.21;4008,82
26.07.21;4365,76
27.07.21;4359,16
28.07.21;4437,1
29.07.21;4462,43
30.07.21;4406,39
02.08.21;4441,82
03.08.21;4358,43
04.08.21;4411,19
05.08.21;4404,35
06.08.21;4512,96
09.08.21;4806,84
10.08.21;4790,68
11.08.21;4860
12.08.21;4714,32
13.08.21;4855,63
16.08.21;4834,49
17.08.21;4825,12
18.08.21;4793,44
19.08.21;4796,47
20.08.21;4985,32
23.08.21;5054,99
24.08.21;4981,51
25.08.21;4978,03
26.08.21;4879,47
27.08.21;4958,04
30.08.21;4932,51
31.08.21;4905,22
01.09.21;4906,96
02.09.21;5043,64
03.09.21;5115,21
07.09.21;4919,5
08.09.21;4817,93
09.09.21;4886,32
10.09.21;4775,29
13.09.21;4705,24
14.09.21;4864,13
15.09.21;4943,24
16.09.21;4925,82
17.09.21;4919,73
20.09.21;4695,37
21.09.21;4609,48
22.09.21;4603,55
23.09.21;4717,57
24.09.21;4612,82
27.09.21;4656,73
28.09.21;4554,65
29.09.21;4596,37
30.09.21;4651,92
01.10.21;4903,85
04.10.21;4922,31
05.10.21;5072,41
06.10.21;5362,25
07.10.21;5318,43
08.10.21;5367,18
11.10.21;5546,3
12.10.21;5479,87
13.10.21;5441,59
14.10.21;5541,1
15.10.21;5708,61
18.10.21;5835,83
19.10.21;5862,66
20.10.21;6121,12
21.10.21;5931,08
22.10.21;5800,8
25.10.21;5912,11
26.10.21;5824,24
27.10.21;5654,15
28.10.21;5802,74
29.10.21;5782,26
01.11.21;5796,7
02.11.21;5916,13
03.11.21;5828,87
04.11.21;5817,98
05.11.21;5786,03
08.11.21;6103,12
09.11.21;6127,73
10.11.21;6225,03
11.11.21;6005,4
12.11.21;5901,85
15.11.21;5972,56
16.11.21;5748,52
17.11.21;5684,08
18.11.21;5586,05
19.11.21;5577,68
22.11.21;5594,06
23.11.21;5510,46
24.11.21;5501,85
26.11.21;5353,26
29.11.21;5528,14
30.11.21;5535,01
01.12.21;5620,78
02.12.21;5489,62
03.12.21;5452,93
06.12.21;4988,17
07.12.21;5174,65
08.12.21;5113,36
09.12.21;4992,2
10.12.21;4963,7
13.12.21;4923,94
14.12.21;4900,91
15.12.21;4889,18
16.12.21;4997,81
17.12.21;4883,86
20.12.21;4852,52
21.12.21;4987,44
22.12.21;5014,82
23.12.21;5010,59
27.12.21;5156,25
28.12.21;5016,5
29.12.21;4963,6
30.12.21;4917,33
03.01.22;4891,64
04.01.22;4903,38
05.01.22;4884,88
06.01.22;4632,29
07.01.22;4521,67
10.01.22;4498,82
11.01.22;4550,53
12.01.22;4675,65
13.01.22;4651,65
14.01.22;4644,71
18.01.22;4540,48
19.01.22;4567,41
20.01.22;4657,47
21.01.22;4353,49
24.01.22;4038,63
25.01.22;4196,35
26.01.22;4277,43
27.01.22;4201
28.01.22;4232,61
31.01.22;4262,31
01.02.22;4313,39
02.02.22;4245,26
03.02.22;4216,99
04.02.22;4361,59
07.02.22;4608,11
08.02.22;4584,68
09.02.22;4609,47
10.02.22;4669,27
11.02.22;4598,09
14.02.22;4535,68
15.02.22;4627,88
16.02.22;4593,53
17.02.22;4498,84
18.02.22;4380,65
22.02.22;4263,89
23.02.22;4306,92
24.02.22;4160,83
25.02.22;4359,7
28.02.22;4437,67
01.03.22;4596,3
02.03.22;4621,37
03.03.22;4533,04
04.03.22;4427,94
07.03.22;4337,68
08.03.22;4314,23
09.03.22;4532,36
10.03.22;4344,06
11.03.22;4337,7
14.03.22;4330,9
15.03.22;4334,27
16.03.22;4424,78
17.03.22;4435,54
18.03.22;4442,55
21.03.22;4459,17
22.03.22;4535,47
23.03.22;4538,17
24.03.22;4615,26
25.03.22;4633,68
28.03.22;4817,75
29.03.22;4829,71
30.03.22;4790,85
31.03.22;4766,39
01.04.22;4733,02
04.04.22;4718,48
05.04.22;4713,63
06.04.22;4618,31
07.04.22;4567,62
08.04.22;4589,11
11.04.22;4410,73
12.04.22;4361,67
13.04.22;4401,2
14.04.22;4387,96
19.04.22;4456,68
20.04.22;4456
21.04.22;4512,61
22.04.22;4352,87
25.04.22;4304,42
26.04.22;4316,91
27.04.22;4280,76
28.04.22;4318,17
29.04.22;4297,7
02.05.22;4290,82
03.05.22;4246,42
04.05.22;4285,74
05.05.22;4241,47
06.05.22;4081,9
09.05.22;3797,75
10.05.22;3692,61
11.05.22;3746,14
12.05.22;3566,1
13.05.22;3659,75
16.05.22;3566,65
17.05.22;3610,59
18.05.22;3546,54
19.05.22;3596,01
20.05.22;3565,82
23.05.22;3625,33
24.05.22;3533,57
25.05.22;3588,8
27.05.22;3511,75
31.05.22;3736,06
01.06.22;3695,53
02.06.22;3618,55
03.06.22;3576,84
07.06.22;3608,67
08.06.22;3642,57
09.06.22;3622,1
10.06.22;3583,19
13.06.22;3111,62
14.06.22;3091,55
15.06.22;3030,01
16.06.22;3016,27
17.06.22;2998,81
21.06.22;3049,01
22.06.22;3005,18
23.06.22;3001,62
24.06.22;3025,78
27.06.22;3011,58
28.06.22;3012,29
29.06.22;2977,99
30.06.22;2930,44
01.07.22;2949,72
05.07.22;2953,93
06.07.22;3004,09
07.07.22;3054,47
08.07.22;3112,72
11.07.22;3017,54
12.07.22;2984,67
13.07.22;2961,21
14.07.22;2983,14
15.07.22;3052,48
18.07.22;3143,91
19.07.22;3172,52
20.07.22;3281,36
21.07.22;3167,78
22.07.22;3244,31
25.07.22;3121,3
26.07.22;3056,23
27.07.22;3091,82
28.07.22;3207,1
29.07.22;3270,52
02.08.22;3199,38
03.08.22;3218,32
04.08.22;3191,42
05.08.22;3209,12
08.08.22;3276,78
09.08.22;3203,62
10.08.22;3266,76
11.08.22;3305,08
12.08.22;3253,08
15.08.22;3273,58
16.08.22;3245,64
17.08.22;3219,7
18.08.22;3225,47
19.08.22;3065,8
22.08.22;3054,99
23.08.22;3075,58
24.08.22;3075,77
25.08.22;3089,56
26.08.22;3051,49
29.08.22;2975,69
30.08.22;2949,91
31.08.22;2970,19
01.09.22;2938,76
02.09.22;2989,97
06.09.22;2949,88
07.09.22;2878,04
08.09.22;2909,32
09.09.22;3046,54
12.09.22;3138,78
13.09.22;3038,15
14.09.22;2983,65
15.09.22;2938,24
16.09.22;2935,07
19.09.22;2907,47
20.09.22;2889,33
21.09.22;2903,42
22.09.22;2874,82
23.09.22;2858,94
26.09.22;2893,58
27.09.22;2974,89
28.09.22;2912,03
29.09.22;2897,79
30.09.22;2959
03.10.22;2914,17
04.10.22;2967,69
05.10.22;2949,24
06.10.22;2966,01
07.10.22;2931,14
10.10.22;2892,16
11.10.22;2870
12.10.22;2875,58
13.10.22;2809,19
14.10.22;2912,33
17.10.22;2912,46
18.10.22;2906,61
19.10.22;2880,98
20.10.22;2897,47
21.10.22;2862,96
24.10.22;2892,21
25.10.22;2913,21
26.10.22;3044,79
27.10.22;3018,37
28.10.22;3011,63
31.10.22;3001,16
01.11.22;3004,78
02.11.22;3001,4
03.11.22;2985,39
04.11.22;3052,17
07.11.22;3043,68
08.11.22;2901,73
09.11.22;2627,19
10.11.22;2674,95
11.11.22;2613,74
14.11.22;2589,04
15.11.22;2624,59
16.11.22;2574,82
17.11.22;2584,94
18.11.22;2598,42
21.11.22;2546,91
22.11.22;2557,16
23.11.22;2573,45
25.11.22;2583,17
28.11.22;2543,48
29.11.22;2570,08
30.11.22;2622,4
01.12.22;2632,75
02.12.22;2629,04
05.12.22;2644,14
06.12.22;2632,99
07.12.22;2617,11
08.12.22;2625,54
09.12.22;2653,66
12.12.22;2632,21
13.12.22;2722,31
14.12.22;2760,65
15.12.22;2682,1
16.12.22;2626,45
19.12.22;2588,37
20.12.22;2618,97
21.12.22;2611,48
22.12.22;2583,4
23.12.22;2607,46
27.12.22;2601,79
28.12.22;2573,82
29.12.22;2578,89
30.12.22;2571,5
03.01.23;2587,22
04.01.23;2611,48
05.01.23;2609,78
06.01.23;2608,83
09.01.23;2668,56
10.01.23;2677,21
11.01.23;2676,71
12.01.23;2781,9
13.01.23;2945,5
17.01.23;3211,41
18.01.23;3190,03
19.01.23;3172,17
20.01.23;3202,53
23.01.23;3394,45
24.01.23;3402,6
25.01.23;3362,71
26.01.23;3404,45
27.01.23;3401,83
30.01.23;3428,29
31.01.23;3421,71
01.02.23;3405,66
02.02.23;3502,57
03.02.23;3475,65
06.02.23;3411,1
07.02.23;3393,62
08.02.23;3388,78
09.02.23;3356,39
10.02.23;3237,02
13.02.23;3225,23
14.02.23;3284,42
15.02.23;3379,03
16.02.23;3661,32
17.02.23;3542,97
21.02.23;3587,16
22.02.23;3497,53
23.02.23;3522,67
24.02.23;3457,91
27.02.23;3479,44
28.02.23;3474,99
01.03.23;3494,87
02.03.23;3457,56
03.03.23;3332,33
06.03.23;3357,39
07.03.23;3327,99
08.03.23;3305,83
09.03.23;3244,65
10.03.23;3045,31
13.03.23;3543,38
14.03.23;3774,98
15.03.23;3678,7
16.03.23;3705,24
17.03.23;3804,51
20.03.23;3890,43
21.03.23;3913,02
22.03.23;3947,38
23.03.23;3947,39
24.03.23;3907,52
27.03.23;3836,91
28.03.23;3834,29
29.03.23;3922,82
30.03.23;3931,39
31.03.23;3936,42
03.04.23;3901,97
04.04.23;3912,25
05.04.23;3910,2
06.04.23;3897,83
11.04.23;4063,35
12.04.23;4060,04
13.04.23;4093,11
14.04.23;4105,1
17.04.23;4012,11
18.04.23;4074,91
19.04.23;4008,08
20.04.23;3953,51
21.04.23;3900,06
24.04.23;3851,11
25.04.23;3839,55
26.04.23;4066,06
27.04.23;3998,45
28.04.23;4009,73
02.05.23;3939,69
03.05.23;3924,94
04.05.23;3977,7
05.05.23;4022,95
