Date;SP_CC_MegaCap_Index
28.04.22;4399,26
29.04.22;4200,77
02.05.22;4239,62
03.05.22;4144,98
04.05.22;4392,46
05.05.22;4019,04
06.05.22;3976,62
09.05.22;3398,58
10.05.22;3466,93
11.05.22;3201,7
12.05.22;3063,34
13.05.22;3231,19
16.05.22;3167,57
17.05.22;3226,26
18.05.22;3131,75
19.05.22;3190,23
20.05.22;3128,54
23.05.22;3119,47
24.05.22;3133,37
25.05.22;3144,25
26.05.22;3068,88
27.05.22;2996,35
30.05.22;3206,8
31.05.22;3288,03
01.06.22;3121,29
02.06.22;3136,05
03.06.22;3046,74
06.06.22;3243,61
07.06.22;3204,66
08.06.22;3108,88
09.06.22;3096,01
10.06.22;2963,51
13.06.22;2318,26
14.06.22;2234,86
15.06.22;2175,09
16.06.22;2082,96
17.06.22;2049,94
20.06.22;2028,62
21.06.22;2098,86
22.06.22;2015,93
23.06.22;2102,05
24.06.22;2177,38
27.06.22;2131,25
28.06.22;2065,99
29.06.22;2045,99
30.06.22;1901,91
01.07.22;1959,41
04.07.22;2018,7
05.07.22;2073,49
06.07.22;2071,44
07.07.22;2230,41
08.07.22;2224,2
11.07.22;2078,76
12.07.22;1947,75
13.07.22;1983,87
14.07.22;2111,41
15.07.22;2189,04
18.07.22;2321,34
19.07.22;2498,52
20.07.22;2512,33
21.07.22;2491,2
22.07.22;2420,05
25.07.22;2352,52
26.07.22;2218,32
27.07.22;2464,09
28.07.22;2605,36
29.07.22;2613,14
01.08.22;2493,57
02.08.22;2499,75
03.08.22;2546,71
04.08.22;2439,76
05.08.22;2520,03
08.08.22;2643,58
09.08.22;2532,66
10.08.22;2638,39
11.08.22;2720,95
12.08.22;2730,78
15.08.22;2696,8
16.08.22;2689,36
17.08.22;2619,74
18.08.22;2640,69
19.08.22;2408,46
22.08.22;2324,22
23.08.22;2398,92
24.08.22;2426,27
25.08.22;2431,99
26.08.22;2289,91
29.08.22;2235,46
30.08.22;2230,13
31.08.22;2265,96
01.09.22;2234,28
02.09.22;2235,9
05.09.22;2232,34
06.09.22;2161,32
07.09.22;2171,81
08.09.22;2235,95
09.09.22;2415,59
12.09.22;2503,68
13.09.22;2284,91
14.09.22;2257,69
15.09.22;2195,66
16.09.22;2150,26
19.09.22;2111,99
20.09.22;2067,58
21.09.22;2055,31
22.09.22;2077,21
23.09.22;2025,87
26.09.22;2073,28
27.09.22;2060,99
28.09.22;2100,63
29.09.22;2089,56
30.09.22;2097,35
03.10.22;2092,88
04.10.22;2162,12
05.10.22;2152
06.10.22;2147,75
07.10.22;2091,39
10.10.22;2062,86
11.10.22;2034,68
12.10.22;2052,48
13.10.22;2065,63
14.10.22;2055,54
17.10.22;2095,3
18.10.22;2060,51
19.10.22;2059,65
20.10.22;2040,78
21.10.22;2059,66
24.10.22;2090,77
25.10.22;2231,5
26.10.22;2301,98
27.10.22;2290,35
28.10.22;2286,63
31.10.22;2270,89
01.11.22;2282,79
02.11.22;2248,76
03.11.22;2253,84
04.11.22;2366,9
07.11.22;2321,75
08.11.22;1987,66
09.11.22;1824,9
10.11.22;1986,78
11.11.22;1833,65
14.11.22;1795,69
15.11.22;1857,47
16.11.22;1818,2
17.11.22;1822,4
18.11.22;1820,69
21.11.22;1707,63
22.11.22;1744,17
23.11.22;1803,59
24.11.22;1810,77
25.11.22;1809
28.11.22;1777,36
29.11.22;1817,89
30.11.22;1898,3
01.12.22;1873,35
02.12.22;1891,16
05.12.22;1867,74
06.12.22;1870,03
07.12.22;1847,42
08.12.22;1899,11
09.12.22;1882,89
12.12.22;1886,62
13.12.22;1957,65
14.12.22;1954,77
15.12.22;1911,15
16.12.22;1838,3
19.12.22;1803,75
20.12.22;1841,35
21.12.22;1833,82
22.12.22;1837,32
23.12.22;1840,64
26.12.22;1841,71
27.12.22;1824,24
28.12.22;1811,81
29.12.22;1812,98
30.12.22;1811,27
02.01.23;1833,42
03.01.23;1824,82
04.01.23;1855
05.01.23;1860,04
06.01.23;1868,73
09.01.23;1919,43
10.01.23;1948,95
11.01.23;1954,11
12.01.23;2111,05
13.01.23;2139,54
16.01.23;2351,44
17.01.23;2359,25
18.01.23;2278,24
19.01.23;2323,51
20.01.23;2453,16
23.01.23;2504,97
24.01.23;2494,87
25.01.23;2472,82
26.01.23;2498,95
27.01.23;2494,42
30.01.23;2441,32
31.01.23;2487,13
01.02.23;2544,83
02.02.23;2590,69
03.02.23;2537,67
06.02.23;2508,95
07.02.23;2531,71
08.02.23;2493,52
09.02.23;2400,09
10.02.23;2356,95
13.02.23;2334,75
14.02.23;2410,73
15.02.23;2603,9
16.02.23;2644,56
17.02.23;2676,3
20.02.23;2670,71
21.02.23;2629,41
22.02.23;2555,19
23.02.23;2582,2
24.02.23;2507,7
27.02.23;2521,06
28.02.23;2519,89
01.03.23;2538,01
02.03.23;2542,46
03.03.23;2414,54
06.03.23;2418,78
07.03.23;2390,55
08.03.23;2399,27
09.03.23;2181,79
10.03.23;2172,63
13.03.23;2629,22
14.03.23;2705,74
15.03.23;2619,35
16.03.23;2678,57
17.03.23;2849,46
20.03.23;2928,56
21.03.23;2973,18
22.03.23;2825,16
23.03.23;3000,77
24.03.23;2929,89
27.03.23;2835,41
28.03.23;2907,56
29.03.23;2993,51
30.03.23;2947,7
31.03.23;3005,78
03.04.23;2972,6
04.04.23;3004,53
05.04.23;3027,51
06.04.23;2993,02
07.04.23;2977,33
10.04.23;3089,63
11.04.23;3165,11
12.04.23;3142,02
13.04.23;3236,04
14.04.23;3271,23
17.04.23;3200,04
18.04.23;3256,83
19.04.23;3135,39
20.04.23;3023,98
21.04.23;2921,21
24.04.23;2924,88
25.04.23;2945,39
26.04.23;2962,59
27.04.23;3142,5
28.04.23;3101,54
01.05.23;2950,27
02.05.23;3043,18
03.05.23;3014
04.05.23;3061,81
05.05.23;3167,49
